,PhraseNo,Phrase,IsHateSpeech,Tokens
77,147,"['LTTE', 'එකට', 'කඩේ', 'යන', '..NGO', 'සල්ලි', 'වලට', 'රට', 'පාවා', 'දෙන', 'හැත්ත', '...', '.']",1,"['ltte', 'ngo']"
78,149,"['hora', 'ganayonta', 'kade', 'yana', 'gonnu', 'inna', 'ratak', 'meka']",1,"['hora', 'ganayonta', 'kade', 'yana', 'gonnu', 'inna', 'ratak', 'meka']"
79,150,"['Me', 'genige', 'geta', 'gal', 'gahanna', 'lasthiweyalla']",1,"['me', 'genige', 'geta', 'gal', 'gahanna', 'lasthiweyalla']"
80,152,"['Puka', 'diyan', 'noel.mona', 'paiye', 'sinduda', 'hutto', 'me.සමාජෙට', 'හොද', 'දෙයක්', 'කරපන්']",1,"['puka', 'diyan', 'noel mona', 'paiye', 'sinduda', 'hutto']"
81,153,"['Mun', 'Rata', 'winasa', 'karalla', 'ewarayi']",1,"['mun', 'rata', 'winasa', 'karalla', 'ewarayi']"
82,154,"['Ponna', 'wasi']",1,"['ponna', 'wasi']"
83,155,"['Aknali', 'goda', 'maruna', 'aka', 'gana', 'api', 'sathutu', 'wenawa', '...']",1,"['aknali', 'goda', 'maruna', 'aka', 'gana', 'api', 'sathutu', 'wenawa']"
84,157,"['Wesa', 'genita', 'hena', 'gahapiya', '.rate', 'nayakaya', 'ponnayek', 'unama', 'ohoma', 'tamai']",1,"['wesa', 'genita', 'hena', 'gahapiya', 'rate', 'nayakaya', 'ponnayek', 'unama', 'ohoma', 'tamai']"
85,159,"['ako', 'ratama', 'ltte', 'eke', 'salli', 'walata', 'wikka', 'munta', 'ira', 'hada', 'payanawaneeee']",1,"['ako', 'ratama', 'ltte', 'eke', 'salli', 'walata', 'wikka', 'munta', 'ira', 'hada', 'payanawaneeee']"
86,160,"['Nadukarayage', 'mulu', 'engema', 'gedidapn', 'okage', 'paaulama', 'hedigeviyan']",1,"['nadukarayage', 'mulu', 'engema', 'gedidapn', 'okage', 'paaulama', 'hedigeviyan']"
87,161,['Koti.gani.shapa.wewa.ubata'],1,['koti gani shapa wewa ubata']
88,162,"['එහෙමද', '...', 'ආස', '...', 'කැරී', 'wecii', '...']",1,['wecii']
89,163,"['Makabawilama', 'pala', 'paduru', 'wesi', '.']",1,"['makabawilama', 'pala', 'paduru', 'wesi']"
90,165,"['Meeka', 'pada', 'show', 'ekak']",1,"['meeka', 'pada', 'show', 'ekak']"
91,166,"['Thota', 'hena', 'gahapan', 'thoge', 'balu', 'patawuntath', '..', 'Balu', 'weesi']",1,"['thota', 'hena', 'gahapan', 'thoge', 'balu', 'patawuntath', 'balu', 'weesi']"
92,167,"['Henama', 'gahapiya', 'wesa', 'ballita']",1,"['henama', 'gahapiya', 'wesa', 'ballita']"
93,168,"['Tope', 'anduwa', 'tiyana', 'an', 'hodai']",1,"['tope', 'anduwa', 'tiyana', 'an', 'hodai']"
94,169,"['Mekita', 'dan', 'miniha', 'nathuwa', 'aduwak', 'wena', 'ekak', 'ne']",1,"['mekita', 'dan', 'miniha', 'nathuwa', 'aduwak', 'wena', 'ekak', 'ne']"
95,170,"['SATHUTU', 'NAM', 'PUKA', 'DEEPAN', 'WESA', 'BADUWA']",1,"['sathutu', 'nam', 'puka', 'deepan', 'wesa', 'baduwa']"
96,171,"['Me', 'genige', 'jathae', 'kalwam', 'ekak', '.']",1,"['me', 'genige', 'jathae', 'kalwam', 'ekak']"
97,172,"['Yadamin', 'benda', 'vilangu', 'la', 'Mage', 'putha', 'regena', 'yanna.Idikatu', 'weni', 'engili', 'thala', 'Dethis', 'wadaya', 'pamunuwanna.Aluth', 'lowak', 'gena', 'sithima', 'Danduwam', 'dena', 'warada', 'nam.Kumata', 'erata', 'adhikaranaya', 'Neethiya', 'saha', 'vinisuran']",1,"['yadamin', 'benda', 'vilangu', 'la', 'mage', 'putha', 'regena', 'yanna idikatu', 'weni', 'engili', 'thala', 'dethis', 'wadaya', 'pamunuwanna aluth', 'lowak', 'gena', 'sithima', 'danduwam', 'dena', 'warada', 'nam kumata', 'erata', 'adhikaranaya', 'neethiya', 'saha', 'vinisuran']"
98,173,"['Bona', 'unta', 'bus', 'eke', 'megala', 'gihin', 'bol', 'gahanna', 'thamai', 'tiyenne']",1,"['bona', 'unta', 'bus', 'eke', 'megala', 'gihin', 'bol', 'gahanna', 'thamai', 'tiyenne']"
99,176,"['Ponnayo', 'danne', 'kellek', 'aduwa', 'gaman', 'laga', 'inna', 'kollekta', 'Allan', 'gahanna', 'witharai', '.']",1,"['ponnayo', 'danne', 'kellek', 'aduwa', 'gaman', 'laga', 'inna', 'kollekta', 'allan', 'gahanna', 'witharai']"
100,177,"['Ape', 'harak', 'samjeta', 'eka', 'honda', 'adrshyak']",1,"['ape', 'harak', 'samjeta', 'eka', 'honda', 'adrshyak']"
101,179,"['Tpita', 'pisuda', 'yako', 'man', 'htuwe', 'atta', 'kiyala', 'aiyo']",1,"['tpita', 'pisuda', 'yako', 'man', 'htuwe', 'atta', 'kiyala', 'aiyo']"
102,180,"['Kimbak', 'eduwoth', 'ape', 'untath', 'amma', 'thaththawath', 'penne', 'n']",1,"['kimbak', 'eduwoth', 'ape', 'untath', 'amma', 'thaththawath', 'penne', 'n']"
103,181,"['Lisan', 'nathawa', 'yanna', 'puluwan', 'yako', '...', 'api', 'dannawa', 'oka', 'veede', 'nattiyak', 'kiyala']",1,"['lisan', 'nathawa', 'yanna', 'puluwan', 'yako', 'api', 'dannawa', 'oka', 'veede', 'nattiyak', 'kiyala']"
104,185,"['Samanya', 'minasata', 'danena', 'de', 'me', 'kalakanni', 'desapalakayanta', 'penne', 'nathi', 'eka', 'thama', 'karume..']",1,"['samanya', 'minasata', 'danena', 'de', 'me', 'kalakanni', 'desapalakayanta', 'penne', 'nathi', 'eka', 'thama', 'karume']"
105,189,"['Shampoo', 'එකක්', 'promote', 'කරන්න', 'දාපු', 'ලස්සන', 'මුට්ටියක්', 'කියලයි', 'මටනම්', 'හිතෙන්නෙ', '...', 'බලපං', 'නැද්ද', 'කියලා', 'තා', 'ටික', 'දවසකින්..']",1,"['shampoo', 'promote']"
106,191,"['Dakune', 'shampoo', 'nadda', '?']",0,"['dakune', 'shampoo', 'nadda']"
107,194,"['muladi', 'hinawey', '...', 'digatama', 'karoth', 'devole', 'karala', 'hoda', 'idea', 'ekak']",0,"['muladi', 'hinawey', 'digatama', 'karoth', 'devole', 'karala', 'hoda', 'idea', 'ekak']"
108,195,"['Hadannanam', 'puluvan', 'eth', 'oka', 'reddak', 'adan', 'dagena', 'yanne', 'kohomai', 'ape', 'handuruvane']",0,"['hadannanam', 'puluvan', 'eth', 'oka', 'reddak', 'adan', 'dagena', 'yanne', 'kohomai', 'ape', 'handuruvane']"
109,196,"['Police', 'yen', 'navatthana', 'ekkak', 'na']",0,"['police', 'yen', 'navatthana', 'ekkak', 'na']"
110,197,"['Mathakane', 'kalayak', 'ape', 'un', 'fite', 'fan', 'ellan', 'gihin', 'rexona', 'market', 'kala']",0,"['mathakane', 'kalayak', 'ape', 'un', 'fite', 'fan', 'ellan', 'gihin', 'rexona', 'market', 'kala']"
111,198,"['Pahadili', 'madi', 'visthara', 'karapu', 'hati', '.']",0,"['pahadili', 'madi', 'visthara', 'karapu', 'hati']"
112,199,"['Me', 'mokkakda', 'bn', 'eka', 'dapuwahama', 'mahasona', 'wagene']",1,"['me', 'mokkakda', 'bn', 'eka', 'dapuwahama', 'mahasona', 'wagene']"
113,201,"['ela', 'ela', 'thawa', 'thawath', 'mede', 'wadidinu', 'karanna']",0,"['ela', 'ela', 'thawa', 'thawath', 'mede', 'wadidinu', 'karanna']"
114,202,"['Game', 'gahapan', 'aiya', 'api', 'gannaw']",0,"['game', 'gahapan', 'aiya', 'api', 'gannaw']"
115,205,"['Lankawen', 'desapalakayo', 'tikak', 'yawala', 'balamu.poster', 'gahana', 'widihata', 'thama', 'ita', 'passe']",1,"['lankawen', 'desapalakayo', 'tikak', 'yawala', 'balamu poster', 'gahana', 'widihata', 'thama', 'ita', 'passe']"
116,207,"['Comments', 'බලන්න', 'ආපු', 'අය', 'මෙතනින්', 'පොඩි', 'Like', 'එකක්', 'ඕනේ', 'Bro..']",0,"['comments', 'like', 'bro']"
117,209,"['paadam', 'karanawa', 'kese', 'wethath', ',', 'putuwak', 'nan', 'aniwa', 'allagannawa', 'mama', ',', 'puluwannan', 'putu', 'tikak', 'allala', 'business', 'line', 'ekakuth', 'gahagannawa', 'shape', 'eke']",0,"['paadam', 'karanawa', 'kese', 'wethath', 'putuwak', 'nan', 'aniwa', 'allagannawa', 'mama', 'puluwannan', 'putu', 'tikak', 'allala', 'business', 'line', 'ekakuth', 'gahagannawa', 'shape', 'eke']"
118,213,"['E', 'karpu', 'kathwa', 'nm', 'wedagth', '...', 'm', 'kiuwath', 'oyala..']",0,"['e', 'karpu', 'kathwa', 'nm', 'wedagth', 'm', 'kiuwath', 'oyala']"
119,214,"['Oshadhi', 'adui', '.', 'Hama', 'gahapu', 'issek', 'wage']",1,"['oshadhi', 'adui', 'hama', 'gahapu', 'issek', 'wage']"
120,219,"['Oka', 'light', 'bala', 'bala', 'cheeneta', 'naya', 'gewamu', '.']",1,"['oka', 'light', 'bala', 'bala', 'cheeneta', 'naya', 'gewamu']"
121,221,"['කෑමකඩත්', 'තියෙනවද', 'tomorrowland', 'වගේද', 'festival', 'එක', ',', 'තව', 'hardwell', ',', 'mashmellow', 'එනවද', 'edm', 'කරන්න']",0,"['tomorrowland', 'festival', 'hardwell', 'mashmellow', 'edm']"
122,227,"['ඒකටනම්', 'දුම්\u200dරිය', 'දෙපාර්තුමේන්තුවත්', 'වගකියන්න', 'ඕන..කෝච්චිය', 'රෑ', 'අවසාන', 'ට්\u200dරිප්', 'එක', 'ගිහින්', 'ආවහම', 'කිසිම', 'නඩත්තුවක්', 'නැතුව', 'ආපහු', 'පහුවදා', 'උදේට', 'එන්ජිම', 'අනිත්', 'පැත්තට', 'අමුනල', 'ඇදගෙන', 'එනව', 'වගේ', 'මටනම්', 'පේන්නෙ', '...', 'ඒකට', 'වරදක්', 'කියන්නත්', 'බෑ', 'බං..හරියට', 'maintenance', 'කරන්න', 'හරියට', 'සේවකයො', 'ගන්න', 'ඕන..උන්ට', 'පඩියක්', 'ගෙවන්න', 'ඕන..ඒව', 'කොරන්න', 'කොහෙඩ', 'රටට', 'සල්ලි', '...', 'රටින්', 'ගන්න', 'ණය', 'අදාර', 'ඔක්කොම', 'ගිහිනුත්', 'මදි', 'පාර්ලිමේන්තුව', 'නඩත්තු', 'කරන්න', '...', 'මට', 'තේරෙන්නෙ', 'නෑ..කතා', 'කරල', 'වැඩක්', 'නෑ..මේ', 'කෝච්චියෙ', 'යන්න', 'ටයි', 'කරන්න', 'එපා', 'ප්\u200dරෙන්', 'තෙප්පමක්', 'හදාගෙන', 'හරි', 'කමක්', 'නෑ', 'ජීවත්', 'වෙන්න', 'පුලුවන්', 'රටකට', 'පලයල්ල', '...']",0,['maintenance']
123,228,"['මේ', 'comment', 'වල', 'තියෙන', 'අදහස්', 'Facebook', 'එක', 'ඇතුලේම', 'පල්', 'නොකර', 'ස්ටේෂන්', 'වලයි', 'දුම්රිය', 'මැදිරි', 'ඇතුලෙයි', 'මිනිස්සුන්ට', 'දැනෙන', 'විදිහට', 'Display', 'කළා', 'නම්', 'භාෂා', '3න්ම', 'පින්තූරත්', 'එක්ක', 'පොඩි', 'වෙනසක්', 'හරි', 'දකින්න', 'පුළුවන්', '.']",0,"['comment', 'facebook', 'display']"
124,234,"['Dubai', 'wala', 'thiyana', 'awaga', 'kama', 'kana', 'ak', 'thahanam.aduma', 'tharama', 'chuingam', 'wath', 'kanda', 'ba.aka', 'hama', 'thama', 'camara', 'thiyanawa.lagatama', 'avith', 'dada', 'gahanakn', 'danna.na.apa', 'minissu', 'wanas', 'karanda.amarui.akata', 'hodama', 'da', 'hariyata', 'nithi', 'hadanda', 'ona.owata', 'athokota', 'nikamma', 'purudu', 'wanawa', '.']",0,"['dubai', 'wala', 'thiyana', 'awaga', 'kama', 'kana', 'ak', 'thahanam aduma', 'tharama', 'chuingam', 'wath', 'kanda', 'ba aka', 'hama', 'thama', 'camara', 'thiyanawa lagatama', 'avith', 'dada', 'gahanakn', 'danna na apa', 'minissu', 'wanas', 'karanda amarui akata', 'hodama', 'da', 'hariyata', 'nithi', 'hadanda', 'ona owata', 'athokota', 'nikamma', 'purudu', 'wanawa']"
125,237,"['යන', 'එවුන්ටයි', 'මේ', 'කියන්නේ', '.', 'මොන', 'තරම්', 'options', 'අවත්', 'කමක්', 'නෑ', '..', 'එවගේ', 'ඒ', 'විදිහිට', 'ගිහින්', 'එක', 'පරිස්සමෙන්', 'පාවිච්චි', 'කරන්න..', 'අපේ', 'දෙවල්', 'රැක', 'ගන්න', '.']",0,['options']
126,239,"['Usb', 'port', 'එකෙ', 'චුයින්ගම්', 'අලවාවි..වඩේ', 'කාල', 'කර්ටන්', 'එකේ', 'අත', 'පිහිදලා.කම්මැලිකමට', 'sheet', 'එක', 'කුශන්', 'කෑලි', 'කඩලා.tv', 'එක', 'කැඩුන', 'කියල', 'පොඩි', 'අව්ලක්', 'හදල', 'රෙපයාර්', 'කරන', 'එඋන්', 'ගෙදර', 'ගෙනියලා.fan', 'ගලවල', 'ටිකට්', 'කවුන්ටරෙට', 'සෙට්', 'කරලා.ටොයිලට්', 'ටික', 'වටේට', 'ජරා', 'කරලා', '...', 'අර', 'ස්ටෙසමේ', 'නවත්තනකොටම', 'සුද්ද', 'කරන්න', 'නගින', 'සෙට්', 'එකක්', 'ඉන්නොනෙ', 'බූමිතෙල්', 'වැදිච්ච', 'ගැරඩි', 'වගේ', 'cleaners', 'ලා..උන්', 'තමයි', 'ඕකෙ', 'තීන', 'කුනු', 'පේන', 'ටික', 'අතුගාල', 'අනිත්ව', 'ශීටඅස්සට', 'තල්ලු', 'කරල', 'ලොකුම', 'සේවය', 'කරන්නෙ']",1,"['usb', 'port', 'sheet', 'cleaners']"
127,243,"['Mewa', 'thiyana', 'widiyata', 'keedawasak', 'thiyaganna', 'puluwan', 'weida', 'ape', 'moda', 'noogathun', 'ekka', '.']",1,"['mewa', 'thiyana', 'widiyata', 'keedawasak', 'thiyaganna', 'puluwan', 'weida', 'ape', 'moda', 'noogathun', 'ekka']"
128,244,"['Wadenam', 'hondai', 'eth', 'ape', 'minisunge', 'winayath', 'ekka', 'mewa', 'araksha', 'karaganida']",0,"['wadenam', 'hondai', 'eth', 'ape', 'minisunge', 'winayath', 'ekka', 'mewa', 'araksha', 'karaganida']"
129,248,"['Ape', 'ratata', 'genna', 'ona', 'owa', 'newe', 'hoda', 'hadichcha', 'silachara', 'minissu', 'tikak', '.dan', 'inna', 'un', 'tikawa', 'koheta', 'hari', 'aduwata', 'vikunala', 'dala']",0,"['ape', 'ratata', 'genna', 'ona', 'owa', 'newe', 'hoda', 'hadichcha', 'silachara', 'minissu', 'tikak', 'dan', 'inna', 'un', 'tikawa', 'koheta', 'hari', 'aduwata', 'vikunala', 'dala']"
130,250,"['Ehenm', 'palaweni', 'dawasema', 'train', 'ride', 'ekak', 'yanda', 'onee', ',', ',', ',', 'mokada', 'dawas', 'deka', 'thunak', 'giyata', 'passe', 'owwa', 'mukuth', 'nee', 'ne']",0,"['ehenm', 'palaweni', 'dawasema', 'train', 'ride', 'ekak', 'yanda', 'onee', 'mokada', 'dawas', 'deka', 'thunak', 'giyata', 'passe', 'owwa', 'mukuth', 'nee', 'ne']"
131,251,"['Hamadama', 'ithin', 'ahanna', 'wenne', 'kohen', 'hari', 'genapu', 'ekak', 'gana', 'thamai.Ape', 'rate', 'nispadanayak', 'kiyala', 'ahanna', 'wena', 'ekak', 'naha']",0,"['hamadama', 'ithin', 'ahanna', 'wenne', 'kohen', 'hari', 'genapu', 'ekak', 'gana', 'thamai ape', 'rate', 'nispadanayak', 'kiyala', 'ahanna', 'wena', 'ekak', 'naha']"
132,252,"['Indiawen', 'genna', 'oneda', 'oowa.lankawe', 'ennawa', 'onnataran', 'weddo', 'oitawada', 'hodata', 'haganna', 'puluwan.kutti', 'pitin', 'ekapara', 'gasaganna', 'project', 'oowa']",0,"['indiawen', 'genna', 'oneda', 'oowa lankawe', 'ennawa', 'onnataran', 'weddo', 'oitawada', 'hodata', 'haganna', 'puluwan kutti', 'pitin', 'ekapara', 'gasaganna', 'project', 'oowa']"
133,253,"['Owa', 'ta', 'army', 'eken', 'dala', 'arawage', 'pissu', 'natana', 'unge', 'kana', 'paluwa', 'nam', 'nikan', 'ma', 'hadeyi']",1,"['owa', 'ta', 'army', 'eken', 'dala', 'arawage', 'pissu', 'natana', 'unge', 'kana', 'paluwa', 'nam', 'nikan', 'ma', 'hadeyi']"
134,254,"['Badulla', 'Jaffna', 'Kandy', 'yana', 'train', 'me', 'wage', '.', 'Api', 'dawasawala', 'hondai', '.', 'Dan', 'kohomada']",1,"['badulla', 'jaffna', 'kandy', 'yana', 'train', 'me', 'wage', 'api', 'dawasawala', 'hondai', 'dan', 'kohomada']"
135,257,"['Unp', 'ආන්ඩුව', 'මොකුත්', 'කලේ', 'නෑ', 'කියන', 'එවුන්', 'බලා', 'ගනිල්ල', '...', 'unp', 'ආන්ඩුවක්', 'පලක්', 'නැති', 'දේවල්', 'වෙනුවෙන', 'කවදාවත්', 'ලෝකෙට', 'රට', 'ණයකලේ', 'නෑ', '...', 'නෙළුම්', 'පොකුනු', ',', ',', 'නෙළුම්', 'පොකුනු', 'වෙනුවෙන්', 'රට', 'ණයකරපු', 'සල්ලිවල', 'මේ', 'වගේ', 'දෙයක්', 'කලානම්', 'කොච්චර', 'වටිනවද', '...', '?', '?', '?']",1,"['unp', 'unp']"
136,258,"['සතියයි', 'බං', 'ඕවා..', 'ඕවට', 'cctv', 'camera', 'system', 'එකක්', 'දාන්න', 'ඕනෙ', '...']",0,"['cctv', 'camera', 'system']"
137,260,"['Okko', 'keli', 'galawan', 'yanawa', 'ape', 'un']",0,"['okko', 'keli', 'galawan', 'yanawa', 'ape', 'un']"
138,262,"['Oya', 'thathwen', 'tyenne', 'eka', 'dwsai.ape', 'minisunt', 'kohed', 'owge', 'wtinakamak', '.']",0,"['oya', 'thathwen', 'tyenne', 'eka', 'dwsai ape', 'minisunt', 'kohed', 'owge', 'wtinakamak']"
139,266,"['මේ', 'ලංකාවටද', 'ඕක', 'ගේන්නෙ', '?', '?', '?', 'පලවෙනි', 'දවසෙම', 'ඕකේ', 'ෆෑන්', 'TV', 'ටික', 'ගලවන්', 'යයි', '.']",0,['tv']
140,267,"['gothrika', 'ratakata', 'me', 'wage', 'dewal', 'dunnata', 'reka', 'ganne', 'ne', 'kiyala', 'sure']",1,"['gothrika', 'ratakata', 'me', 'wage', 'dewal', 'dunnata', 'reka', 'ganne', 'ne', 'kiyala', 'sure']"
141,269,"['Ki', 'dawasak', 'ohoma', 'lassanata', 'thiyaida', '...', '.']",0,"['ki', 'dawasak', 'ohoma', 'lassanata', 'thiyaida']"
142,270,"['Cctv', 'gahala', 'genna', 'nathnm', 'dawsai', 'dekaii', 'okkoma', 'kala', 'daweee']",0,"['cctv', 'gahala', 'genna', 'nathnm', 'dawsai', 'dekaii', 'okkoma', 'kala', 'daweee']"
143,272,"['Ape', 'unta', 'oke', 'yanna', 'uganna', 'wenawa', 'neth', 'nam', 'kala', 'dawi']",0,"['ape', 'unta', 'oke', 'yanna', 'uganna', 'wenawa', 'neth', 'nam', 'kala', 'dawi']"
144,274,"['Ape', 'rilawu', 'tika', 'okatath', 'wade', 'deyi']",1,"['ape', 'rilawu', 'tika', 'okatath', 'wade', 'deyi']"
145,275,"['balamu', 'mekawath', 'hariyata', 'thiya', 'ganida', 'kiyala', '...', '.badulle', 'train', 'eke', 'toilat', 'eken', 'eleyata', 'patta', 'chu', 'gadai', '.']",1,"['balamu', 'mekawath', 'hariyata', 'thiya', 'ganida', 'kiyala', 'badulle', 'train', 'eke', 'toilat', 'eken', 'eleyata', 'patta', 'chu', 'gadai']"
146,277,"['Hoda', 'wagayma', 'wanasana', 'ewungayn', 'bayraganna', 'watina', 'Badu', '.']",0,"['hoda', 'wagayma', 'wanasana', 'ewungayn', 'bayraganna', 'watina', 'badu']"
147,279,"['Raththaran', 'newei', 'diyamanthi', 'hari', 'kamak', 'na', 'ape', 'gedara', 'chandayaka', 'watinakama', 'laksha', 'dekai']",0,"['raththaran', 'newei', 'diyamanthi', 'hari', 'kamak', 'na', 'ape', 'gedara', 'chandayaka', 'watinakama', 'laksha', 'dekai']"
148,280,"['me', 'mama', 'nemei', 'ane', 'danne', 'nadda', 'mata', 'naya', 'gahala', 'mama', 'malane..a', 'unata', 'balannako', 'parcy', 'aiyata', 'kellek', 'akka', 'sapak', 'ganna', 'ona', 'unama', 'mama', 'thamai', 'set', 'karala', 'denne..parcy', 'aiya', 'katha', 'kaloth', 'witharai', 'mata', 'pana', 'Anne..']",0,"['me', 'mama', 'nemei', 'ane', 'danne', 'nadda', 'mata', 'naya', 'gahala', 'mama', 'malane a', 'unata', 'balannako', 'parcy', 'aiyata', 'kellek', 'akka', 'sapak', 'ganna', 'ona', 'unama', 'mama', 'thamai', 'set', 'karala', 'denne parcy', 'aiya', 'katha', 'kaloth', 'witharai', 'mata', 'pana', 'anne']"
149,282,"['Mehema', 'poster', 'gahana', 'ekeknam', 'raththaran', 'ekek', 'wenna', 'ba', '.']",0,"['mehema', 'poster', 'gahana', 'ekeknam', 'raththaran', 'ekek', 'wenna', 'ba']"
150,291,"['Sadu', 'sadu', 'ochchara', 'kal', 'pirith', 'ahuwa', 'theruma', 'danan', 'hitiye', 'na', 'aa', 'hinda', 'sarddawakin', 'nm', 'neme', 'ahuwe', 'paliyenui', 'sinahalenuii', 'dekenma', 'kiynakota', 'pirithehi', 'thiyenawa', 'avobathmaka', 'bawth', 'labenawa', 'sraddwth', 'wadenawa', '.', 'Kusalayka', 'hitha', 'pihitana', 'nisa', 'aniwryenma', 'pirithehi', 'anubawa', 'labenawamai']",0,"['sadu', 'sadu', 'ochchara', 'kal', 'pirith', 'ahuwa', 'theruma', 'danan', 'hitiye', 'na', 'aa', 'hinda', 'sarddawakin', 'nm', 'neme', 'ahuwe', 'paliyenui', 'sinahalenuii', 'dekenma', 'kiynakota', 'pirithehi', 'thiyenawa', 'avobathmaka', 'bawth', 'labenawa', 'sraddwth', 'wadenawa', 'kusalayka', 'hitha', 'pihitana', 'nisa', 'aniwryenma', 'pirithehi', 'anubawa', 'labenawamai']"
151,294,"['ත්\u200dරිපිටකය', 'විකුර්ති', 'කරලා', 'පමණක්', 'නෙවි', 'කොටස්', 'අඩු', 'කරලා', '..පිරිත්', 'කියන්නේ', 'ඉංග්\u200dරීසියෙන්', 'පල්ලියේ', 'ගීතිකා', 'ගයන', 'විධියට', 'ඉංග්\u200dරීසියට', 'පරිවර්තනය', 'කරලා', 'සංගීතිය', 'මුසු', 'කරලා', '..ප්\u200dරතිමා', 'කලාව', 'එහෙම', 'පිටින්ම', 'විකුර්ති', 'කරලා', '...', 'අඩ', 'නිරුවත්', 'රුප', 'අඹල..මේවා', 'මම', 'ඇතුළු', 'බොහෝ', 'පිරිසක්', 'විවේචනය', 'කරාට', 'පස්සේ', 'දැන්', 'විකුර්ති', 'කරලා', 'හදපු', 'ප්\u200dරතිමා', 'නැවත', 'හදනවා', 'කියල', 'ආරංචියි', '...', '..ඔබ', 'නොදන්නවා', 'උනාට', 'මම', 'ඔය', 'හාමුදුරුවන්ගේ', 'NGO', 'වැඩපිළිවෙල', 'ගැන', 'මම', 'දන්නේ', '1998', 'පමණ', 'ඉඳල', '...', 'ගලිගමුවේ', 'ghanadipa', 'හාමුදුරුවන්ට', 'වස', 'දීල', 'ඒ', 'හාමුදුරුවන්ව', 'අපවත්', 'කරන්න', 'හැදුවේ', 'කව්ද', 'කියල', 'ඒ', 'ගලිගමුවේ', 'හාමුදුරුවන්ගෙන්ම', 'ඇහුවනම්', 'දැනගන්න', 'තිබුන', '..මහාචාර්ය', 'ඉඳුරාගාරේ', 'ධර්මරතන', 'හාමුදුරුවෝ', 'බෞධ', 'ඝාතක', 'කල්ලි', 'කියල', 'පොතක්', 'ලියල', 'තියනවා', '..අන්න', 'ඒ', 'පොතේ', 'තියනවා', 'කිරිබත්ගොඩ', 'උන්නාන්සේගේ', 'කෙරුවාව..හොයාගෙන', 'කියවන්න', '...', 'මම', 'මේ', 'කරන්නේ', 'බොරු', 'අපහාසයක්', 'නම්', 'එකේ', 'පාපයේ', 'දිග', 'පළල', 'මම', 'හොඳට', 'දන්නවා', '..නමුත්', 'මම', 'බය', 'නැතුව', 'මේ', 'චෝදනාව', 'කරන්නේ', 'මම', 'හොඳාකාරවම', 'දන්නා', 'නිසයි', '...', 'මේ', 'දේවල්', 'පරම', 'සත්\u200dයය', '.']",0,"['ngo', '1998', 'ghanadipa']"
